ALI_ID	TIME_STAMP	BRANCH_INDEX	BRANCH_TYPE	BL	SPLIT_SIZE
M6768	"2023-09-19 22:08:44"	21	i	0.0186904755	4
M6768	"2023-09-19 22:08:44"	22	i	0.0106467996	3
M6768	"2023-09-19 22:08:44"	23	i	0.0084265233	2
M6768	"2023-09-19 22:08:44"	24	i	0.0084750934	7
M6768	"2023-09-19 22:08:44"	25	i	0.0028270340	6
M6768	"2023-09-19 22:08:44"	26	i	0.0035884197	5
M6768	"2023-09-19 22:08:44"	27	i	0.0309421814	3
M6768	"2023-09-19 22:08:44"	28	i	0.0018998248	2
M6768	"2023-09-19 22:08:44"	29	i	0.0107045183	2
M2480	"2023-09-19 00:27:18"	1	e	0.0972335856	1
M2480	"2023-09-19 00:27:18"	2	e	0.0509998605	1
M2480	"2023-09-19 00:27:18"	3	e	0.0490440365	1
M2480	"2023-09-19 00:27:18"	4	e	0.0278203397	1
M2480	"2023-09-19 00:27:18"	5	e	0.0246214340	1
M2480	"2023-09-19 00:27:18"	6	e	0.0469590036	1
M2480	"2023-09-19 00:27:18"	7	e	0.0467851813	1
M2480	"2023-09-19 00:27:18"	8	e	0.0428935706	1
M2480	"2023-09-19 00:27:18"	9	e	0.0516302025	1
M2480	"2023-09-19 00:27:18"	10	e	0.0471237481	1
M2480	"2023-09-19 00:27:18"	11	e	0.0818888717	1
M2480	"2023-09-19 00:27:18"	12	e	0.0564720736	1
M2480	"2023-09-19 00:27:18"	13	e	0.0510152495	1
M2480	"2023-09-19 00:27:18"	14	e	0.0365463039	1
M2480	"2023-09-19 00:27:18"	15	e	0.1823261560	1
M2480	"2023-09-19 00:27:18"	16	e	0.1684024170	1
M2480	"2023-09-19 00:27:18"	17	i	0.0128382011	3
M2480	"2023-09-19 00:27:18"	18	i	0.0209591757	4
M2480	"2023-09-19 00:27:18"	19	i	0.0754437978	5
M2480	"2023-09-19 00:27:18"	20	i	0.0217745651	7
M2480	"2023-09-19 00:27:18"	21	i	0.0215437480	8
M2480	"2023-09-19 00:27:18"	22	i	0.0226324285	7
M2480	"2023-09-19 00:27:18"	23	i	0.0076874788	6
M2480	"2023-09-19 00:27:18"	24	i	0.0944531723	4
M2480	"2023-09-19 00:27:18"	25	i	0.0004711920	3
M2480	"2023-09-19 00:27:18"	26	i	0.0354560756	2
M2480	"2023-09-19 00:27:18"	27	i	0.0168053623	2
M2480	"2023-09-19 00:27:18"	28	i	0.0668641617	2
M2480	"2023-09-19 00:27:18"	29	i	0.0316872060	2
M12534	"2023-09-18 12:04:17"	1	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	2	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	3	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	4	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	5	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	6	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	7	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	8	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	9	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	10	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	11	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	12	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	13	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	14	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	15	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	16	e	0.0000010000	1
M12534	"2023-09-18 12:04:17"	17	i	0.0000010000	4
M12534	"2023-09-18 12:04:17"	18	i	0.0000010000	6
M12534	"2023-09-18 12:04:17"	19	i	0.0000010000	8
M12534	"2023-09-18 12:04:17"	20	i	0.0000010000	7
M12534	"2023-09-18 12:04:17"	21	i	0.0000010000	6
M12534	"2023-09-18 12:04:17"	22	i	0.0171284871	5
M12534	"2023-09-18 12:04:17"	23	i	0.0000010000	4
M12534	"2023-09-18 12:04:17"	24	i	0.0000010000	3
M12534	"2023-09-18 12:04:17"	25	i	0.0000010000	2
M12534	"2023-09-18 12:04:17"	26	i	0.0000010000	2
M12534	"2023-09-18 12:04:17"	27	i	0.0000010000	2
M12534	"2023-09-18 12:04:17"	28	i	0.0000010000	3
M12534	"2023-09-18 12:04:17"	29	i	0.0000010000	2
M12542	"2023-09-18 11:42:19"	1	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	2	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	3	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	4	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	5	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	6	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	7	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	8	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	9	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	10	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	11	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	12	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	13	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	14	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	15	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	16	e	0.0000010000	1
M12542	"2023-09-18 11:42:19"	17	i	0.0000010000	2
M12542	"2023-09-18 11:42:19"	18	i	0.0000010000	4
M12542	"2023-09-18 11:42:19"	19	i	0.0000010000	5
M12542	"2023-09-18 11:42:19"	20	i	0.0051993276	6
M12542	"2023-09-18 11:42:19"	21	i	0.0000010000	2
M12542	"2023-09-18 11:42:19"	22	i	0.0000010000	4
M12542	"2023-09-18 11:42:19"	23	i	0.0000010000	2
M12542	"2023-09-18 11:42:19"	24	i	0.0000010000	2
M12542	"2023-09-18 11:42:19"	25	i	0.0104349509	5
M12542	"2023-09-18 11:42:19"	26	i	0.0000010000	4
M12542	"2023-09-18 11:42:19"	27	i	0.0000010000	3
M12542	"2023-09-18 11:42:19"	28	i	0.0000010000	2
M12542	"2023-09-18 11:42:19"	29	i	0.0000010000	2
M40445	"2023-09-19 12:24:18"	1	e	0.0000018403	1
M40445	"2023-09-19 12:24:18"	2	e	0.0641892948	1
M40445	"2023-09-19 12:24:18"	3	e	0.0028246403	1
M40445	"2023-09-19 12:24:18"	4	e	0.0076087020	1
M40445	"2023-09-19 12:24:18"	5	e	0.0319582931	1
M40445	"2023-09-19 12:24:18"	6	e	0.0167554491	1
M40445	"2023-09-19 12:24:18"	7	e	0.0100437975	1
M40445	"2023-09-19 12:24:18"	8	e	0.0000022647	1
M40445	"2023-09-19 12:24:18"	9	e	0.0128504967	1
M40445	"2023-09-19 12:24:18"	10	e	0.0206573919	1
M40445	"2023-09-19 12:24:18"	11	e	0.0000020202	1
M40445	"2023-09-19 12:24:18"	12	e	0.0150005516	1
M40445	"2023-09-19 12:24:18"	13	e	0.0013444163	1
M40445	"2023-09-19 12:24:18"	14	e	0.0008486030	1
M40445	"2023-09-19 12:24:18"	15	e	0.0268859535	1
M40445	"2023-09-19 12:24:18"	16	e	0.0013594497	1
M40445	"2023-09-19 12:24:18"	17	i	0.0370263505	2
M40445	"2023-09-19 12:24:18"	18	i	0.0037173508	3
M40445	"2023-09-19 12:24:18"	19	i	0.0254730593	7
M40445	"2023-09-19 12:24:18"	20	i	0.0128447202	3
M40445	"2023-09-19 12:24:18"	21	i	0.0278220724	2
M40445	"2023-09-19 12:24:18"	22	i	0.0976579289	4
M40445	"2023-09-19 12:24:18"	23	i	0.0124604912	2
M40445	"2023-09-19 12:24:18"	24	i	0.0286798560	2
M40445	"2023-09-19 12:24:18"	25	i	0.0063649182	6
M40445	"2023-09-19 12:24:18"	26	i	0.0058008661	5
M40445	"2023-09-19 12:24:18"	27	i	0.0262076416	3
M40445	"2023-09-19 12:24:18"	28	i	0.0032316198	2
M40445	"2023-09-19 12:24:18"	29	i	0.0225116164	2
M25439	"2023-09-18 14:49:03"	1	e	0.0316961264	1
M25439	"2023-09-18 14:49:03"	2	e	0.0247269299	1
M25439	"2023-09-18 14:49:03"	3	e	0.0477939225	1
M25439	"2023-09-18 14:49:03"	4	e	0.0463748632	1
M25439	"2023-09-18 14:49:03"	5	e	0.0678001367	1
M25439	"2023-09-18 14:49:03"	6	e	0.0781487081	1
M25439	"2023-09-18 14:49:03"	7	e	0.0255238833	1
M25439	"2023-09-18 14:49:03"	8	e	0.0788441221	1
M25439	"2023-09-18 14:49:03"	9	e	0.1028644379	1
M25439	"2023-09-18 14:49:03"	10	e	0.0248069736	1
M25439	"2023-09-18 14:49:03"	11	e	0.0888267079	1
M25439	"2023-09-18 14:49:03"	12	e	0.1083367386	1
M25439	"2023-09-18 14:49:03"	13	e	0.0464833748	1
M25439	"2023-09-18 14:49:03"	14	e	0.0385806854	1
M25439	"2023-09-18 14:49:03"	15	e	0.0595425346	1
M25439	"2023-09-18 14:49:03"	16	e	0.0657691871	1
M25439	"2023-09-18 14:49:03"	17	i	0.0469419532	2
M25439	"2023-09-18 14:49:03"	18	i	0.0051767961	5
M25439	"2023-09-18 14:49:03"	19	i	0.0060723968	7
M25439	"2023-09-18 14:49:03"	20	i	0.0233937828	6
M25439	"2023-09-18 14:49:03"	21	i	0.0165935314	5
M25439	"2023-09-18 14:49:03"	22	i	0.0238370481	4
M25439	"2023-09-18 14:49:03"	23	i	0.0241095073	2
M25439	"2023-09-18 14:49:03"	24	i	0.0102740737	2
M25439	"2023-09-18 14:49:03"	25	i	0.0012695567	4
M25439	"2023-09-18 14:49:03"	26	i	0.0497208484	3
M25439	"2023-09-18 14:49:03"	27	i	0.0130837433	2
M25439	"2023-09-18 14:49:03"	28	i	0.0193769421	3
M25439	"2023-09-18 14:49:03"	29	i	0.1208602765	2
M3552	"2023-09-20 01:03:01"	1	e	0.0243787870	1
M3552	"2023-09-20 01:03:01"	2	e	0.0133744181	1
M3552	"2023-09-20 01:03:01"	3	e	0.0148678545	1
M3552	"2023-09-20 01:03:01"	4	e	0.0023134106	1
M3552	"2023-09-20 01:03:01"	5	e	0.0072065571	1
M3552	"2023-09-20 01:03:01"	6	e	0.0572649891	1
M3552	"2023-09-20 01:03:01"	7	e	0.0472809824	1
M3552	"2023-09-20 01:03:01"	8	e	0.0704382974	1
M3552	"2023-09-20 01:03:01"	9	e	0.0641810208	1
M3552	"2023-09-20 01:03:01"	10	e	0.0366987828	1
M3552	"2023-09-20 01:03:01"	11	e	0.0833642769	1
M3552	"2023-09-20 01:03:01"	12	e	0.1336927426	1
M3552	"2023-09-20 01:03:01"	13	e	0.0380215449	1
M3552	"2023-09-20 01:03:01"	14	e	0.0378823334	1
M3552	"2023-09-20 01:03:01"	15	e	0.0736931116	1
M3552	"2023-09-20 01:03:01"	16	e	0.0829124656	1
M3552	"2023-09-20 01:03:01"	17	i	0.0248588248	2
M3552	"2023-09-20 01:03:01"	18	i	0.0031481054	3
M3552	"2023-09-20 01:03:01"	19	i	0.0707781629	2
M3552	"2023-09-20 01:03:01"	20	i	0.0009506480	5
M3552	"2023-09-20 01:03:01"	21	i	0.0078497915	7
M3552	"2023-09-20 01:03:01"	22	i	0.0939934272	6
M3552	"2023-09-20 01:03:01"	23	i	0.0364416698	2
M3552	"2023-09-20 01:03:01"	24	i	0.0328049888	4
M3552	"2023-09-20 01:03:01"	25	i	0.0082152909	3
M3552	"2023-09-20 01:03:01"	26	i	0.0506319474	2
M3552	"2023-09-20 01:03:01"	27	i	0.0670954403	4
M3552	"2023-09-20 01:03:01"	28	i	0.0014110565	3
M3552	"2023-09-20 01:03:01"	29	i	0.0143690368	2
M35839	"2023-09-19 21:47:28"	1	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	2	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	3	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	4	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	5	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	6	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	7	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	8	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	9	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	10	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	11	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	12	e	0.0023903269	1
M35839	"2023-09-19 21:47:28"	13	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	14	e	0.0172988258	1
M35839	"2023-09-19 21:47:28"	15	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	16	e	0.0000010000	1
M35839	"2023-09-19 21:47:28"	17	i	0.0000010000	4
M35839	"2023-09-19 21:47:28"	18	i	0.0000010000	2
M35839	"2023-09-19 21:47:28"	19	i	0.0000010000	2
M35839	"2023-09-19 21:47:28"	20	i	0.0000010000	5
M35839	"2023-09-19 21:47:28"	21	i	0.0091277979	6
M35839	"2023-09-19 21:47:28"	22	i	0.0048116361	6
M35839	"2023-09-19 21:47:28"	23	i	0.0042532275	3
M35839	"2023-09-19 21:47:28"	24	i	0.0000010000	2
M35839	"2023-09-19 21:47:28"	25	i	0.0029119230	3
M35839	"2023-09-19 21:47:28"	26	i	0.0000010000	2
M35839	"2023-09-19 21:47:28"	27	i	0.0029085757	4
M35839	"2023-09-19 21:47:28"	28	i	0.0000010000	3
M35839	"2023-09-19 21:47:28"	29	i	0.0000010000	2
M36721	"2023-09-21 03:51:01"	1	e	0.0261489022	1
M36721	"2023-09-21 03:51:01"	2	e	0.0324078452	1
M36721	"2023-09-21 03:51:01"	3	e	0.0433883527	1
M36721	"2023-09-21 03:51:01"	4	e	0.0370588187	1
M36721	"2023-09-21 03:51:01"	5	e	0.0041934798	1
M36721	"2023-09-21 03:51:01"	6	e	0.0018353131	1
M36721	"2023-09-21 03:51:01"	7	e	0.0000010000	1
M36721	"2023-09-21 03:51:01"	8	e	0.0000010000	1
M36721	"2023-09-21 03:51:01"	9	e	0.0000010000	1
M36721	"2023-09-21 03:51:01"	10	e	0.0000010000	1
M36721	"2023-09-21 03:51:01"	11	e	0.0000010000	1
M36721	"2023-09-21 03:51:01"	12	e	0.0000010000	1
M36721	"2023-09-21 03:51:01"	13	e	0.0012372136	1
M36721	"2023-09-21 03:51:01"	14	e	0.0000011048	1
M36721	"2023-09-21 03:51:01"	15	e	0.0314202110	1
M36721	"2023-09-21 03:51:01"	16	e	0.0374443988	1
M36721	"2023-09-21 03:51:01"	17	i	0.0074559483	2
M36721	"2023-09-21 03:51:01"	18	i	0.0421558275	3
M36721	"2023-09-21 03:51:01"	19	i	0.0482374392	3
M36721	"2023-09-21 03:51:01"	20	i	0.0153514667	2
M36721	"2023-09-21 03:51:01"	21	i	0.0423551402	6
M36721	"2023-09-21 03:51:01"	22	i	0.0410206950	8
M36721	"2023-09-21 03:51:01"	23	i	0.0310571895	2
M36721	"2023-09-21 03:51:01"	24	i	0.0539985912	6
M36721	"2023-09-21 03:51:01"	25	i	0.0000010000	5
M36721	"2023-09-21 03:51:01"	26	i	0.0000010000	3
M36721	"2023-09-21 03:51:01"	27	i	0.0000010000	2
M36721	"2023-09-21 03:51:01"	28	i	0.0000010000	2
M36721	"2023-09-21 03:51:01"	29	i	0.0632000232	2
M8588	"2023-09-22 01:09:23"	1	e	0.0153796488	1
M8588	"2023-09-22 01:09:23"	2	e	0.0129497216	1
M8588	"2023-09-22 01:09:23"	3	e	0.0331091728	1
M8588	"2023-09-22 01:09:23"	4	e	0.0541685524	1
M8588	"2023-09-22 01:09:23"	5	e	0.0495675415	1
M8588	"2023-09-22 01:09:23"	6	e	0.0412910103	1
M8588	"2023-09-22 01:09:23"	7	e	0.0244391437	1
M8588	"2023-09-22 01:09:23"	8	e	0.0253854924	1
M8588	"2023-09-22 01:09:23"	9	e	0.0328554981	1
M8588	"2023-09-22 01:09:23"	10	e	0.0584939635	1
M8588	"2023-09-22 01:09:23"	11	e	0.0594153240	1
M8588	"2023-09-22 01:09:23"	12	e	0.1056655318	1
M8588	"2023-09-22 01:09:23"	13	e	0.1130037635	1
M8588	"2023-09-22 01:09:23"	14	e	0.1304761922	1
M8588	"2023-09-22 01:09:23"	15	e	0.0386380301	1
M8588	"2023-09-22 01:09:23"	16	e	0.0340713640	1
M8588	"2023-09-22 01:09:23"	17	i	0.0123947618	2
M8588	"2023-09-22 01:09:23"	18	i	0.0015515345	3
M8588	"2023-09-22 01:09:23"	19	i	0.0063954844	4
M8588	"2023-09-22 01:09:23"	20	i	0.0031341581	5
M8588	"2023-09-22 01:09:23"	21	i	0.0163412644	6
M8588	"2023-09-22 01:09:23"	22	i	0.0012508837	7
M8588	"2023-09-22 01:09:23"	23	i	0.0089412794	2
M8588	"2023-09-22 01:09:23"	24	i	0.0009819894	5
M8588	"2023-09-22 01:09:23"	25	i	0.0021797618	4
M8588	"2023-09-22 01:09:23"	26	i	0.0205983463	2
M8588	"2023-09-22 01:09:23"	27	i	0.0135688834	2
M8588	"2023-09-22 01:09:23"	28	i	0.0027285282	3
M8588	"2023-09-22 01:09:23"	29	i	0.0174586310	2
M37167	"2023-09-19 22:05:34"	1	e	0.0000010000	1
M37167	"2023-09-19 22:05:34"	2	e	0.0000010000	1
M37167	"2023-09-19 22:05:34"	3	e	0.0000010000	1
M37167	"2023-09-19 22:05:34"	4	e	0.0000010000	1
M37167	"2023-09-19 22:05:34"	5	e	0.0000010000	1
M37167	"2023-09-19 22:05:34"	6	e	0.0037232926	1
M37167	"2023-09-19 22:05:34"	7	e	0.0003670200	1
M37167	"2023-09-19 22:05:34"	8	e	0.0000010000	1
M37167	"2023-09-19 22:05:34"	9	e	0.0000010000	1
M37167	"2023-09-19 22:05:34"	10	e	0.0061579084	1
M37167	"2023-09-19 22:05:34"	11	e	0.0007531385	1
M37167	"2023-09-19 22:05:34"	12	e	0.0000010000	1
M37167	"2023-09-19 22:05:34"	13	e	0.0003550517	1
M37167	"2023-09-19 22:05:34"	14	e	0.0000010000	1
M37167	"2023-09-19 22:05:34"	15	e	0.0000010000	1
M37167	"2023-09-19 22:05:34"	16	e	0.1399087290	1
M37167	"2023-09-19 22:05:34"	17	i	0.0000010000	2
M37167	"2023-09-19 22:05:34"	18	i	0.0000010000	3
M37167	"2023-09-19 22:05:34"	19	i	0.0007110587	4
M37167	"2023-09-19 22:05:34"	20	i	0.0056910110	6
M37167	"2023-09-19 22:05:34"	21	i	0.0049609235	7
M37167	"2023-09-19 22:05:34"	22	i	0.0014089373	8
M37167	"2023-09-19 22:05:34"	23	i	0.0054765530	5
M37167	"2023-09-19 22:05:34"	24	i	0.0000010000	4
M37167	"2023-09-19 22:05:34"	25	i	0.0000010000	3
M37167	"2023-09-19 22:05:34"	26	i	0.0000010000	2
M37167	"2023-09-19 22:05:34"	27	i	0.0029456328	3
M37167	"2023-09-19 22:05:34"	28	i	0.0241934094	2
M37167	"2023-09-19 22:05:34"	29	i	0.0014166258	2
M12554	"2023-09-19 14:37:59"	1	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	2	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	3	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	4	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	5	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	6	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	7	e	0.0081744678	1
M12554	"2023-09-19 14:37:59"	8	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	9	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	10	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	11	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	12	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	13	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	14	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	15	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	16	e	0.0000010000	1
M12554	"2023-09-19 14:37:59"	17	i	0.0000010000	2
M12554	"2023-09-19 14:37:59"	18	i	0.0000010000	3
M12554	"2023-09-19 14:37:59"	19	i	0.0000010000	7
M12554	"2023-09-19 14:37:59"	20	i	0.0000010000	7
M12554	"2023-09-19 14:37:59"	21	i	0.0000010000	2
M12554	"2023-09-19 14:37:59"	22	i	0.0000010000	5
M12554	"2023-09-19 14:37:59"	23	i	0.0000010000	4
M12554	"2023-09-19 14:37:59"	24	i	0.0000010000	3
M12554	"2023-09-19 14:37:59"	25	i	0.0000010000	2
M12554	"2023-09-19 14:37:59"	26	i	0.0000010000	2
M12554	"2023-09-19 14:37:59"	27	i	0.0000010000	4
M12554	"2023-09-19 14:37:59"	28	i	0.0000010000	3
M12554	"2023-09-19 14:37:59"	29	i	0.0000010000	2
M12537	"2023-09-19 22:19:24"	1	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	2	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	3	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	4	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	5	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	6	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	7	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	8	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	9	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	10	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	11	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	12	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	13	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	14	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	15	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	16	e	0.0000010000	1
M12537	"2023-09-19 22:19:24"	17	i	0.0000010000	7
M12537	"2023-09-19 22:19:24"	18	i	0.0000010000	8
M12537	"2023-09-19 22:19:24"	19	i	0.0000010000	7
M12537	"2023-09-19 22:19:24"	20	i	0.0000010000	6
M12537	"2023-09-19 22:19:24"	21	i	0.0000010000	4
M12537	"2023-09-19 22:19:24"	22	i	0.0000010000	2
M12537	"2023-09-19 22:19:24"	23	i	0.0000010000	2
M12537	"2023-09-19 22:19:24"	24	i	0.0000010000	2
M12537	"2023-09-19 22:19:24"	25	i	0.0000010000	6
M12537	"2023-09-19 22:19:24"	26	i	0.0238115237	5
M12537	"2023-09-19 22:19:24"	27	i	0.0000010000	4
M12537	"2023-09-19 22:19:24"	28	i	0.0000010000	3
M12537	"2023-09-19 22:19:24"	29	i	0.0000010000	2
M12558	"2023-09-19 22:19:53"	1	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	2	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	3	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	4	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	5	e	0.0067097511	1
M12558	"2023-09-19 22:19:53"	6	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	7	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	8	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	9	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	10	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	11	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	12	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	13	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	14	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	15	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	16	e	0.0000010000	1
M12558	"2023-09-19 22:19:53"	17	i	0.0000010000	4
M12558	"2023-09-19 22:19:53"	18	i	0.0000010000	8
M12558	"2023-09-19 22:19:53"	19	i	0.0000010000	7
M12558	"2023-09-19 22:19:53"	20	i	0.0000010000	6
M12558	"2023-09-19 22:19:53"	21	i	0.0135070663	5
M12558	"2023-09-19 22:19:53"	22	i	0.0000010000	4
M12558	"2023-09-19 22:19:53"	23	i	0.0000010000	3
M12558	"2023-09-19 22:19:53"	24	i	0.0000010000	2
M12558	"2023-09-19 22:19:53"	25	i	0.0000010000	4
M12558	"2023-09-19 22:19:53"	26	i	0.0000010000	3
M12558	"2023-09-19 22:19:53"	27	i	0.0000010000	2
M12558	"2023-09-19 22:19:53"	28	i	0.0000010000	3
M12558	"2023-09-19 22:19:53"	29	i	0.0000010000	2
M40133	"2023-09-21 11:11:02"	1	e	0.0000020163	1
M40133	"2023-09-21 11:11:02"	2	e	0.0027068991	1
M40133	"2023-09-21 11:11:02"	3	e	0.0133134502	1
M40133	"2023-09-21 11:11:02"	4	e	0.0078060515	1
M40133	"2023-09-21 11:11:02"	5	e	0.0068466994	1
M40133	"2023-09-21 11:11:02"	6	e	0.0000020688	1
M40133	"2023-09-21 11:11:02"	7	e	0.0000009975	1
M40133	"2023-09-21 11:11:02"	8	e	0.0000009975	1
M40133	"2023-09-21 11:11:02"	9	e	0.0000009975	1
M40133	"2023-09-21 11:11:02"	10	e	0.0000009975	1
M40133	"2023-09-21 11:11:02"	11	e	0.0016148774	1
M40133	"2023-09-21 11:11:02"	12	e	0.0016773585	1
M40133	"2023-09-21 11:11:02"	13	e	0.0051748493	1
M40133	"2023-09-21 11:11:02"	14	e	0.0516617521	1
M40133	"2023-09-21 11:11:02"	15	e	0.0024227973	1
M40133	"2023-09-21 11:11:02"	16	e	0.1210028249	1
M40133	"2023-09-21 11:11:02"	17	i	0.0016000199	4
M40133	"2023-09-21 11:11:02"	18	i	0.0020141501	3
M40133	"2023-09-21 11:11:02"	19	i	0.0112489915	2
M40133	"2023-09-21 11:11:02"	20	i	0.0212932595	5
M40133	"2023-09-21 11:11:02"	21	i	0.0046719765	6
M40133	"2023-09-21 11:11:02"	22	i	0.0053515591	5
M40133	"2023-09-21 11:11:02"	23	i	0.0055011616	4
M40133	"2023-09-21 11:11:02"	24	i	0.0067107136	2
M40133	"2023-09-21 11:11:02"	25	i	0.0071322175	2
M40133	"2023-09-21 11:11:02"	26	i	0.0034373108	5
M40133	"2023-09-21 11:11:02"	27	i	0.0000009975	4
M40133	"2023-09-21 11:11:02"	28	i	0.0016465851	3
M40133	"2023-09-21 11:11:02"	29	i	0.0016040109	2
M16824	"2023-09-19 19:45:40"	1	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	2	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	3	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	4	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	5	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	6	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	7	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	8	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	9	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	10	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	11	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	12	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	13	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	14	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	15	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	16	e	0.0000010000	1
M16824	"2023-09-19 19:45:40"	17	i	0.0000010000	2
M16824	"2023-09-19 19:45:40"	18	i	0.0000010000	3
M16824	"2023-09-19 19:45:40"	19	i	0.0052724294	4
M16824	"2023-09-19 19:45:40"	20	i	0.0000010000	3
